"","pathways","z-score","Z_p-value","X2-score","X2_p-value"
"260","REACTOME_GTP_HYDROLYSIS_AND_JOINING_OF_THE_60S_RIBOSOMAL_SUBUNIT",0.485174807147581,0.319648991632689,264.70734630221,0
"261","REACTOME_HEMOSTASIS",4.13599499752742,1.991907956846e-05,228.799696601471,0
"262","REACTOME_HIV_INFECTION",19.1307116912029,0,212.07378126197,0
"263","REACTOME_HIV_LIFE_CYCLE",21.9703529488645,0,219.31737033012,0
"264","REACTOME_HORMONE_BIOSYNTHESIS",5.08247865142642,2.19040423578232e-07,169.407287821462,0
"265","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS",0.247685786737461,0.406456019706255,227.706328942236,0
"266","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",39.4642956650306,0,120.460282888629,0
"267","REACTOME_INFLUENZA_LIFE_CYCLE",18.4208074492728,7.13052123670199e-76,262.232455688451,0
"268","REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION",0.485174807147581,0.319648991632689,264.70734630221,0
"269","REACTOME_INNATE_IMMUNITY_SIGNALING",31.10231589448,0,272.045938047746,0
"270","REACTOME_INORGANIC_CATION_ANION_SLC_TRANSPORTERS",38.9385009348186,0,4.24293701305837,1.16096262771022e-05
"271","REACTOME_INSULIN_SYNTHESIS_AND_SECRETION",21.7130092165223,1.28605879593739e-104,210.751636729495,0
"272","REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",16.1363029380812,1.09351330360458e-58,261.373367133562,0
"273","REACTOME_INTEGRIN_ALPHAIIBBETA3_SIGNALING",20.9476593697547,0,109.349920209111,0
"274","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",13.6264753937185,0,177.288242058905,0
"275","REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS",20.8818611693689,0,136.408282502478,0
"276","REACTOME_IRS_RELATED_EVENTS",11.4459335789058,0,365.119182818649,0
"277","REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE",4.36913308551807,7.15756316904748e-06,273.73179846172,0
"278","REACTOME_LIPOPROTEIN_METABOLISM",22.7317727425471,0,302.180265178049,0
"279","REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES",10.9671616828611,3.80798902964465e-28,208.375872924875,0
"280","REACTOME_M_G1_TRANSITION",15.4318887928568,7.49273370002845e-54,208.607930853488,0
"281","REACTOME_MAP_KINASES_ACTIVATION_IN_TLR_CASCADE",5.0757997665204,2.24795524001662e-07,404.429201105283,0
"282","REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES",5.0757997665204,2.24795524001662e-07,404.429201105283,0
"283","REACTOME_MEMBRANE_TRAFFICKING",40.622263406477,0,150.230257533215,0
"284","REACTOME_METABLISM_OF_NUCLEOTIDES",11.3878197837525,0,183.775715178617,0
"285","REACTOME_METABOLISM_OF_AMINO_ACIDS",17.7047860812401,3.01931704114045e-70,131.002757685344,0
"286","REACTOME_METABOLISM_OF_BILE_ACIDS_AND_BILE_SALTS",30.0370247297054,0,168.742040757078,0
"287","REACTOME_METABOLISM_OF_CARBOHYDRATES",54.7612956236973,0,124.456053734157,0
"288","REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS",28.8861673686325,0,195.80680437546,0
"289","REACTOME_METABOLISM_OF_PROTEINS",20.7991472188481,0,236.49917429254,0
"290","REACTOME_METABOLISM_OF_RNA",28.0427204562775,4.50992784584946e-173,221.809122566633,0
"291","REACTOME_MITOTIC_M_M_G1_PHASES",15.101337336718,1.17622314655156e-51,192.932879286606,0
"292","REACTOME_MITOTIC_PROMETAPHASE",12.3026845708422,6.20456423882394e-35,210.76963465617,0
"293","REACTOME_MRNA_3_END_PROCESSING",5.80563824304948,3.89016001789563e-09,251.290583391499,0
"294","REACTOME_MRNA_SPLICING",1.4661221600417,0.0763150543147514,248.573056826126,0
"295","REACTOME_MRNA_SPLICING_MINOR_PATHWAY",14.1809882190024,0,259.951992383475,0
"296","REACTOME_MTOR_SIGNALLING",1.06077280914827,0.15031447371671,639.490812671785,0
"297","REACTOME_MUSCLE_CONTRACTION",17.0071584423447,0,267.315777047711,0
"298","REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH",11.2898981893287,1.03099081592906e-29,251.770501620114,0
"299","REACTOME_NCAM1_INTERACTIONS",21.9380007180336,9.42056399849331e-107,215.012470976258,0
"300","REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS",16.495930844919,0,229.814576134718,0
"301","REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY",15.5502769324786,1.20715530987817e-54,328.047478730226,0
"302","REACTOME_NEURORANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL",19.3130613695644,3.3526423479916e-83,176.361492420976,0
"303","REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK",7.5546619491358,2.72853412219225e-14,246.964206347365,0
"304","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",14.080930967353,0,513.091488569808,0
"305","REACTOME_NUCLEOTIDE_EXCISION_REPAIR",6.01835343031972,1.08277835856195e-09,324.205291167664,0
"306","REACTOME_OLFACTORY_SIGNALING_PATHWAY",4.24070961682427,1.26704815220042e-05,221.562047398671,0
"307","REACTOME_OPIOID_SIGNALLING",25.72141908392,0,169.386355336483,0
"308","REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",15.4318887928568,7.49273370002845e-54,208.607930853488,0
"309","REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING",15.5108991080085,0,232.738269517237,0
"310","REACTOME_PD1_SIGNALING",41.2270745679189,0,3.13025077115208,0.000899248219686154
"311","REACTOME_PEPTIDE_CHAIN_ELONGATION",0.485174807147581,0.319648991632689,264.70734630221,0
"312","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",25.6049026116752,0,143.516790877928,0
"313","REACTOME_PEROXISOMAL_LIPID_METABOLISM",18.5025540092992,0,278.811993865875,0
"314","REACTOME_PHASE_1_FUNCTIONALIZATION",23.8729300773949,5.0229516647493e-126,7.33184131514066,1.2177489064073e-13
"315","REACTOME_PHASE_1_FUNCTIONALIZATION_OF_COMPOUNDS",30.427799302128,2.20030439665787e-203,134.269816797121,0
"316","REACTOME_PHASE_II_CONJUGATION",32.7710209656243,1.45888390568321e-235,45.881122453564,0
"317","REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS",35.8135221641489,0,3.40206670545294,0.00034526608209832
"318","REACTOME_PI3K_CASCADE",33.7108291460457,0,32.2247416933741,0
"319","REACTOME_PLATELET_ACTIVATION",18.7048375416729,0,247.235672802927,0
"320","REACTOME_PLATELET_ACTIVATION_TRIGGERS",18.7056147486198,3.56639151891787e-78,220.72890709095,0
"321","REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION",20.9476593697547,0,109.349920209111,0
"322","REACTOME_PLATELET_DEGRANULATION",24.5734163152132,0,223.348295316533,0
"323","REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",11.7488188845065,0,327.161555630975,0
"324","REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS",10.6703509965259,9.5657059383496e-27,453.921020139729,0
"325","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",11.5655444995238,4.34617200877049e-31,250.356553245773,0
"326","REACTOME_PURINE_METABOLISM",38.5397792329182,0,6.03171194355758,8.63272361416707e-10
"327","REACTOME_PYRUVATE_METABOLISM",5.91186357069929,2.06532932895886e-09,121.250720617363,0
"328","REACTOME_PYRUVATE_METABOLISM_AND_TCA_CYCLE",0.0656063593944542,0.473845612979758,205.863943921304,0
"329","REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1",1.06077280914827,0.15031447371671,639.490812671785,0
"330","REACTOME_REGULATION_OF_APC_ACTIVATORS_BETWEEN_G1_S_AND_EARLY_ANAPHASE",10.5273626525281,4.38079566866775e-26,252.002940293112,0
"331","REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT",5.38993541900221,4.1959415697578e-08,229.197471372029,0
"332","REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS",5.38993541900221,4.1959415697578e-08,229.197471372029,0
"333","REACTOME_REGULATION_OF_INSULIN_SECRETION",12.5728092666971,2.13378187858579e-36,221.004861148665,0
"334","REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE_1",0.359854050956567,0.364258434527038,200.087725541947,0
"335","REACTOME_REV_MEDIATED_NUCLEAR_EXPORT_OF_HIV1_RNA",15.5502769324786,1.20715530987817e-54,328.047478730226,0
"336","REACTOME_RHO_GTPASE_CYCLE",44.1380711245941,0,150.639192839373,0
"337","REACTOME_RNA_POLYMERASE_I_III_AND_MITOCHONDRIAL_TRANSCRIPTION",14.3654094382596,0,362.160351673365,0
"338","REACTOME_RNA_POLYMERASE_I_PROMOTER_CLEARANCE",14.3654094382596,0,362.160351673365,0
"339","REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION",17.7147169024691,0,212.67911562039,0
"340","REACTOME_S_PHASE",8.51268980882245,1.13594317210019e-17,230.343189355785,0
"341","REACTOME_SEMAPHORIN_INTERACTIONS",14.8551380667719,4.73933491413935e-50,265.826904034614,0
"342","REACTOME_SEROTONIN_RECEPTORS",46.5443432197356,0,43.1855316628263,0
"343","REACTOME_SIGNALING_BY_PDGF",5.02510099061575,2.9223610797021e-07,254.506978779028,0
"344","REACTOME_SIGNALING_BY_ROBO_RECEPTOR",6.19563640567419,3.60212499260168e-10,69.7232896132732,0
"345","REACTOME_SIGNALING_BY_WNT",19.4465256103444,2.51733850544354e-84,327.255952625848,0
"346","REACTOME_SIGNALING_IN_IMMUNE_SYSTEM",32.533942069593,0,217.259797909169,0
"347","REACTOME_SIGNALLING_BY_NGF",16.0595362570137,0,230.779041604858,0
"348","REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT",11.5361339726289,6.09716699893835e-31,289.378872803871,0
"349","REACTOME_SMOOTH_MUSCLE_CONTRACTION",17.0071584423447,0,267.315777047711,0
"350","REACTOME_SNRNP_ASSEMBLY",39.544856033436,0,21.4699427278892,0
"351","REACTOME_STEROID_METABOLISM",12.3298844140411,0,232.738230238744,0
"352","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS",22.793541112882,0,211.33575040326,0
"353","REACTOME_SYNTHESIS_OF_DNA",2.40978179404577,0.0086140883775679,266.49709530266,0
"354","REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL",11.7488188845065,0,327.161555630975,0
"355","REACTOME_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS",11.7488188845065,0,327.161555630975,0
"356","REACTOME_TCR_SIGNALING",15.8855542210507,0,262.665595090789,0
"357","REACTOME_TELOMERE_MAINTENANCE",42.0720253434786,0,6.76682595880374,7.04417329710051e-12
"358","REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS",26.2153005363793,0,158.983702557569,0
"359","REACTOME_TIGHT_JUNCTION_INTERACTIONS",61.5202757242807,0,11.3801630819267,0
"360","REACTOME_TOLL_LIKE_RECEPTOR_3_CASCADE",12.8361202874801,0,328.838319532821,0
"361","REACTOME_TOLL_RECEPTOR_CASCADES",23.1280216950524,0,304.073691710785,0
"362","REACTOME_TRAF6_MEDIATED_INDUCTION_OF_THE_ANTIVIRAL_CYTOKINE_IFN_ALPHA_BETA_CASCADE",5.0757997665204,2.24795524001662e-07,404.429201105283,0
"363","REACTOME_TRANSCRIPTION",22.6092517401413,0,221.707347219665,0
"364","REACTOME_TRANSCRIPTION_COUPLED_NER",6.01835343031972,1.08277835856195e-09,324.205291167664,0
"365","REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME",19.2467546540222,0,230.072052191634,0
"366","REACTOME_TRANSLATION",0.485174807147581,0.319648991632689,264.70734630221,0
"367","REACTOME_TRANSLATION_INITIATION_COMPLEX_FORMATION",27.9305562554388,1.03026780133016e-171,27.3628557800875,0
"368","REACTOME_TRANSLOCATION_OF_ZAP70_TO_IMMUNOLOGICAL_SYNAPSE",35.8135221641489,0,3.40206670545294,0.00034526608209832
"369","REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES",27.5102029419325,1.17449861857894e-166,261.333032032727,0
"370","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",27.6532759395878,2.2795579798832e-168,183.349217174823,0
"371","REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRON_CONTAINING_TRANSCRIPT",19.5138073585554,6.7933081210403e-85,243.133504190012,0
"372","REACTOME_TRKA_SIGNALLING_FROM_THE_PLASMA_MEMBRANE",1.44385281010611,0.0793912128787222,179.443920282106,0
"373","REACTOME_TRNA_AMINOACYLATION",20.5431575711691,7.24474254271274e-94,198.417274196596,0
"374","REACTOME_VIRAL_MRNA_TRANSLATION",0.485174807147581,0.319648991632689,264.70734630221,0
"375","REACTOME_XENOBIOTICS",32.1189437703908,2.28436256278989e-226,10.3145825693819,0
