"","pathways","z-score","Z_p-value","X2-score","X2_p-value"
"261","REACTOME_HEMOSTASIS",4.13599499754969,1.99190795665828e-05,228.799696598178,0
"262","REACTOME_HIV_INFECTION",19.1307116907177,0,212.07378126047,0
"263","REACTOME_HIV_LIFE_CYCLE",21.9703529484498,0,219.317370326839,0
"264","REACTOME_HORMONE_BIOSYNTHESIS",5.08247865163165,2.1904042334149e-07,169.407287821886,0
"265","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS",0.247685787000061,0.406456019603579,227.706328941759,0
"266","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",39.4642956649474,0,120.460282887219,0
"267","REACTOME_INFLUENZA_LIFE_CYCLE",18.4208074494351,7.13052121532395e-76,262.232455687102,0
"268","REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION",0.485174806951572,0.319648991703504,264.707346302861,0
"269","REACTOME_INNATE_IMMUNITY_SIGNALING",31.1023158943712,0,272.045938044105,0
"270","REACTOME_INORGANIC_CATION_ANION_SLC_TRANSPORTERS",38.9385009352918,0,4.24293701291491,1.16096262845806e-05
"271","REACTOME_INSULIN_SYNTHESIS_AND_SECRETION",21.7130092167042,1.28605879084837e-104,210.751636729567,0
"272","REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",16.1363029387592,1.09351329159537e-58,261.373367130566,0
"273","REACTOME_INTEGRIN_ALPHAIIBBETA3_SIGNALING",20.9476593696475,0,109.349920209288,0
"274","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",13.6264753936002,0,177.288242057494,0
"275","REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS",20.881861168467,0,136.408282494096,0
"276","REACTOME_IRS_RELATED_EVENTS",11.4459335785929,0,365.119182816469,0
"277","REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE",4.36913308529328,7.15756317643715e-06,273.731798457903,0
"278","REACTOME_LIPOPROTEIN_METABOLISM",22.7317727427523,0,302.180265180484,0
"279","REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES",10.9671616831681,3.80798901671847e-28,208.375872919208,0
"280","REACTOME_M_G1_TRANSITION",15.4318887925197,7.49273373917434e-54,208.60793085224,0
"281","REACTOME_MAP_KINASES_ACTIVATION_IN_TLR_CASCADE",5.07579976670548,2.24795523742949e-07,404.429201101958,0
"282","REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES",5.07579976670548,2.24795523742949e-07,404.429201101958,0
"283","REACTOME_MEMBRANE_TRAFFICKING",40.6222634065629,0,150.230257533354,0
"284","REACTOME_METABLISM_OF_NUCLEOTIDES",11.3878197833889,0,183.775715173582,0
"285","REACTOME_METABOLISM_OF_AMINO_ACIDS",17.7047860815023,3.01931702707971e-70,131.002757682866,0
"286","REACTOME_METABOLISM_OF_BILE_ACIDS_AND_BILE_SALTS",30.0370247293485,0,168.742040754657,0
"287","REACTOME_METABOLISM_OF_CARBOHYDRATES",54.7612956236224,0,124.456053732456,0
"288","REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS",28.8861673685349,0,195.806804374074,0
"289","REACTOME_METABOLISM_OF_PROTEINS",20.7991472187863,0,236.499174291284,0
"290","REACTOME_METABOLISM_OF_RNA",28.0427204563138,4.5099278412566e-173,221.80912256685,0
"291","REACTOME_MITOTIC_M_M_G1_PHASES",15.1013373365137,1.17622315019589e-51,192.932879284427,0
"292","REACTOME_MITOTIC_PROMETAPHASE",12.3026845708515,6.20456423810907e-35,210.769634653318,0
"293","REACTOME_MRNA_3_END_PROCESSING",5.80563824301882,3.89016001789563e-09,251.290583387219,0
"294","REACTOME_MRNA_SPLICING",1.466122160077,0.0763150543096057,248.573056819394,0
"295","REACTOME_MRNA_SPLICING_MINOR_PATHWAY",14.1809882184916,0,259.95199238095,0
"296","REACTOME_MTOR_SIGNALLING",1.06077280978635,0.150314473565741,639.490812664758,0
"297","REACTOME_MUSCLE_CONTRACTION",17.007158442176,0,267.315777045337,0
"298","REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH",11.2898981890991,1.03099081862255e-29,251.770501618526,0
"299","REACTOME_NCAM1_INTERACTIONS",21.9380007178789,9.4205640305324e-107,215.01247097504,0
"300","REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS",16.495930844306,0,229.814576142766,0
"301","REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY",15.5502769325377,1.20715530876427e-54,328.047478725404,0
"302","REACTOME_NEURORANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL",19.3130613692151,3.35264237067474e-83,176.36149241785,0
"303","REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK",7.55466194909601,2.72853412219225e-14,246.964206343005,0
"304","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",14.0809309674026,0,513.091488566965,0
"305","REACTOME_NUCLEOTIDE_EXCISION_REPAIR",6.01835343020911,1.08277835930168e-09,324.205291164314,0
"306","REACTOME_OLFACTORY_SIGNALING_PATHWAY",4.24070961634249,1.26704815491517e-05,221.562047394628,0
"307","REACTOME_OPIOID_SIGNALLING",25.7214190832942,0,169.386355332944,0
"308","REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",15.4318887925197,7.49273373917434e-54,208.60793085224,0
"309","REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING",15.5108991079911,0,232.738269513792,0
"310","REACTOME_PD1_SIGNALING",41.2270745679035,0,3.13025077149536,0.000899248218635298
"311","REACTOME_PEPTIDE_CHAIN_ELONGATION",0.485174806951572,0.319648991703504,264.707346302861,0
"312","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",25.6049026113253,0,143.516790876332,0
"313","REACTOME_PEROXISOMAL_LIPID_METABOLISM",18.5025540090392,0,278.811993869197,0
"314","REACTOME_PHASE_1_FUNCTIONALIZATION",23.8729300774562,5.02295165738855e-126,7.33184131509357,1.2177489064073e-13
"315","REACTOME_PHASE_1_FUNCTIONALIZATION_OF_COMPOUNDS",30.4277993017459,2.20030442226539e-203,134.269816794335,0
"316","REACTOME_PHASE_II_CONJUGATION",32.7710209652939,1.45888392149651e-235,45.8811224519434,0
"317","REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS",35.8135221641426,0,3.40206670592391,0.000345266081503376
"318","REACTOME_PI3K_CASCADE",33.7108291460575,0,32.2247416949086,0
"319","REACTOME_PLATELET_ACTIVATION",18.7048375416272,0,247.235672800703,0
"320","REACTOME_PLATELET_ACTIVATION_TRIGGERS",18.7056147487208,3.56639151216417e-78,220.72890708546,0
"321","REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION",20.9476593696475,0,109.349920209288,0
"322","REACTOME_PLATELET_DEGRANULATION",24.5734163153421,0,223.348295316139,0
"323","REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",11.7488188846149,0,327.161555623761,0
"324","REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS",10.6703509964706,9.56570594403653e-27,453.921020133534,0
"325","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",11.5655444994522,4.3461720123935e-31,250.356553239907,0
"326","REACTOME_PURINE_METABOLISM",38.5397792322449,0,6.03171194310114,8.63272361416707e-10
"327","REACTOME_PYRUVATE_METABOLISM",5.91186357060933,2.06532933008705e-09,121.250720614818,0
"328","REACTOME_PYRUVATE_METABOLISM_AND_TCA_CYCLE",0.0656063598435759,0.473845612800969,205.863943919535,0
"329","REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1",1.06077280978635,0.150314473565741,639.490812664758,0
"330","REACTOME_REGULATION_OF_APC_ACTIVATORS_BETWEEN_G1_S_AND_EARLY_ANAPHASE",10.5273626523705,4.38079567600003e-26,252.002940285866,0
"331","REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT",5.38993541910126,4.19594156744522e-08,229.197471371865,0
"332","REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS",5.38993541910126,4.19594156744522e-08,229.197471371865,0
"333","REACTOME_REGULATION_OF_INSULIN_SECRETION",12.5728092673011,2.13378186228093e-36,221.004861145899,0
"334","REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE_1",0.359854050769013,0.364258434598103,200.08772553677,0
"335","REACTOME_REV_MEDIATED_NUCLEAR_EXPORT_OF_HIV1_RNA",15.5502769325377,1.20715530876427e-54,328.047478725404,0
"336","REACTOME_RHO_GTPASE_CYCLE",44.1380711243662,0,150.63919283785,0
"337","REACTOME_RNA_POLYMERASE_I_III_AND_MITOCHONDRIAL_TRANSCRIPTION",14.3654094379314,0,362.160351667071,0
"338","REACTOME_RNA_POLYMERASE_I_PROMOTER_CLEARANCE",14.3654094379314,0,362.160351667071,0
"339","REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION",17.7147169022733,0,212.67911561686,0
"340","REACTOME_S_PHASE",8.51268980853568,1.13594317491046e-17,230.343189353544,0
"341","REACTOME_SEMAPHORIN_INTERACTIONS",14.8551380666329,4.73933492397164e-50,265.826904027711,0
"342","REACTOME_SEROTONIN_RECEPTORS",46.5443432193031,0,43.1855316622817,0
"343","REACTOME_SIGNALING_BY_PDGF",5.02510099074217,2.92236107712286e-07,254.5069787793,0
"344","REACTOME_SIGNALING_BY_ROBO_RECEPTOR",6.19563640556741,3.60212499504383e-10,69.7232896133248,0
"345","REACTOME_SIGNALING_BY_WNT",19.4465256101152,2.51733851669161e-84,327.255952620624,0
"346","REACTOME_SIGNALING_IN_IMMUNE_SYSTEM",32.5339420694831,0,217.259797906462,0
"347","REACTOME_SIGNALLING_BY_NGF",16.0595362572093,0,230.779041602879,0
"348","REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT",11.5361339727847,6.09716698789463e-31,289.378872810351,0
"349","REACTOME_SMOOTH_MUSCLE_CONTRACTION",17.007158442176,0,267.315777045337,0
"350","REACTOME_SNRNP_ASSEMBLY",39.5448560335177,0,21.4699427273955,0
"351","REACTOME_STEROID_METABOLISM",12.3298844139517,0,232.738230233512,0
"352","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS",22.7935411126485,0,211.335750400614,0
"353","REACTOME_SYNTHESIS_OF_DNA",2.40978179379078,0.0086140883835879,266.497095299913,0
"354","REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL",11.7488188846149,0,327.161555623761,0
"355","REACTOME_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS",11.7488188846149,0,327.161555623761,0
"356","REACTOME_TCR_SIGNALING",15.8855542210022,0,262.665595088579,0
"357","REACTOME_TELOMERE_MAINTENANCE",42.0720253430425,0,6.76682595892857,7.04417329710051e-12
"358","REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS",26.215300535839,0,158.983702563317,0
"359","REACTOME_TIGHT_JUNCTION_INTERACTIONS",61.5202757248113,0,11.3801630833009,0
"360","REACTOME_TOLL_LIKE_RECEPTOR_3_CASCADE",12.8361202876256,0,328.838319529887,0
"361","REACTOME_TOLL_RECEPTOR_CASCADES",23.1280216952481,0,304.073691708768,0
"362","REACTOME_TRAF6_MEDIATED_INDUCTION_OF_THE_ANTIVIRAL_CYTOKINE_IFN_ALPHA_BETA_CASCADE",5.07579976670548,2.24795523742949e-07,404.429201101958,0
"363","REACTOME_TRANSCRIPTION",22.6092517398029,0,221.707347215882,0
"364","REACTOME_TRANSCRIPTION_COUPLED_NER",6.01835343020911,1.08277835930168e-09,324.205291164314,0
"365","REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME",19.246754653776,0,230.07205218816,0
"366","REACTOME_TRANSLATION",0.485174806951572,0.319648991703504,264.707346302861,0
"367","REACTOME_TRANSLATION_INITIATION_COMPLEX_FORMATION",27.9305562556449,1.0302677953938e-171,27.3628557797653,0
"368","REACTOME_TRANSLOCATION_OF_ZAP70_TO_IMMUNOLOGICAL_SYNAPSE",35.8135221641426,0,3.40206670592391,0.000345266081503376
"369","REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES",27.510202941985,1.17449861688286e-166,261.333032035869,0
"370","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",27.6532759394866,2.27955798626769e-168,183.349217171842,0
"371","REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRON_CONTAINING_TRANSCRIPT",19.5138073585148,6.79330812644168e-85,243.133504189507,0
"372","REACTOME_TRKA_SIGNALLING_FROM_THE_PLASMA_MEMBRANE",1.44385280978504,0.0793912129269258,179.443920282565,0
"373","REACTOME_TRNA_AMINOACYLATION",20.5431575711115,7.24474255130558e-94,198.417274191004,0
"374","REACTOME_VIRAL_MRNA_TRANSLATION",0.485174806951572,0.319648991703504,264.707346302861,0
"375","REACTOME_XENOBIOTICS",32.1189437700267,2.28436258952788e-226,10.3145825690335,0
