"","pathways","X2-score","X2_p-value"
"343","REACTOME_SIGNALING_BY_PDGF",254.5069787793,0
"344","REACTOME_SIGNALING_BY_ROBO_RECEPTOR",69.7232896133248,0
"345","REACTOME_SIGNALING_BY_WNT",327.255952620624,0
"346","REACTOME_SIGNALING_IN_IMMUNE_SYSTEM",217.259797906462,0
"347","REACTOME_SIGNALLING_BY_NGF",230.779041602879,0
"348","REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT",289.378872810351,0
"349","REACTOME_SMOOTH_MUSCLE_CONTRACTION",267.315777045337,0
"350","REACTOME_SNRNP_ASSEMBLY",21.4699427273955,0
"351","REACTOME_STEROID_METABOLISM",232.738230233512,0
"352","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS",211.335750400614,0
"353","REACTOME_SYNTHESIS_OF_DNA",266.497095299913,0
"354","REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL",327.161555623761,0
"355","REACTOME_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS",327.161555623761,0
"356","REACTOME_TCR_SIGNALING",262.665595088579,0
"357","REACTOME_TELOMERE_MAINTENANCE",6.76682595892857,7.04417329710051e-12
"358","REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS",158.983702563317,0
"359","REACTOME_TIGHT_JUNCTION_INTERACTIONS",11.3801630833009,0
"360","REACTOME_TOLL_LIKE_RECEPTOR_3_CASCADE",328.838319529887,0
"361","REACTOME_TOLL_RECEPTOR_CASCADES",304.073691708768,0
"362","REACTOME_TRAF6_MEDIATED_INDUCTION_OF_THE_ANTIVIRAL_CYTOKINE_IFN_ALPHA_BETA_CASCADE",404.429201101958,0
"363","REACTOME_TRANSCRIPTION",221.707347215882,0
"364","REACTOME_TRANSCRIPTION_COUPLED_NER",324.205291164314,0
"365","REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME",230.07205218816,0
"366","REACTOME_TRANSLATION",264.707346302861,0
"367","REACTOME_TRANSLATION_INITIATION_COMPLEX_FORMATION",27.3628557797653,0
"368","REACTOME_TRANSLOCATION_OF_ZAP70_TO_IMMUNOLOGICAL_SYNAPSE",3.40206670592391,0.000345266081503376
"369","REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES",261.333032035869,0
"370","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",183.349217171842,0
"371","REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRON_CONTAINING_TRANSCRIPT",243.133504189507,0
"372","REACTOME_TRKA_SIGNALLING_FROM_THE_PLASMA_MEMBRANE",179.443920282565,0
"373","REACTOME_TRNA_AMINOACYLATION",198.417274191004,0
"374","REACTOME_VIRAL_MRNA_TRANSLATION",264.707346302861,0
"375","REACTOME_XENOBIOTICS",10.3145825690335,0
